head_name	relation	tail_name
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	TNFAIP3 interacting protein 1
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	cyclin B2
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	cytochrome c oxidase subunit 6C
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	alpha glucosidase
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	solute carrier family 25 member 4
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	baculoviral IAP repeat containing 5
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	dihydrolipoamide dehydrogenase
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	TSC22 domain family member 3
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	lysyl oxidase like 1
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	carbonyl reductase 3
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	electron transfer flavoprotein subunit beta
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	cyclin dependent kinase 4
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	four and a half LIM domains 2
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	SRY-box transcription factor 4
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	proteasome 26S subunit, non-ATPase 9
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	ribosomal protein S4 Y-linked 1
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	S100 calcium binding protein A13
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	lysophospholipase 1
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	ribosomal RNA processing 1B
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	ubiquitin specific peptidase 22
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	MYC binding protein
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	intercellular adhesion molecule 3
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	integrin subunit alpha E
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	proline rich 7, synaptic
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	neudesin neurotrophic factor
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	ubiquilin 2
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	distal membrane arm assembly component 2 like
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	mitochondrial ribosomal protein L19
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	HDGF like 3
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	pyruvate dehydrogenase complex component X
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	mitochondrial ribosomal protein S16
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	golgi transport 1B
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	EBP cholestenol delta-isomerase
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	BLCAP apoptosis inducing factor
SULFAMETHOXYPYRIDAZINE	DOWNREGULATES	EBNA1 binding protein 2
AMSACRINE	DOWNREGULATES	cyclin B2
AMSACRINE	DOWNREGULATES	baculoviral IAP repeat containing 5
AMSACRINE	DOWNREGULATES	lamin B receptor
AMSACRINE	DOWNREGULATES	polo like kinase 1
AMSACRINE	DOWNREGULATES	cyclin A2
AMSACRINE	DOWNREGULATES	cyclin B1
AMSACRINE	DOWNREGULATES	cell division cycle 20
AMSACRINE	DOWNREGULATES	high mobility group 20B
AMSACRINE	DOWNREGULATES	MYC proto-oncogene, bHLH transcription factor
AMSACRINE	DOWNREGULATES	aurora kinase A
AMSACRINE	DOWNREGULATES	insulin induced gene 1
AMSACRINE	DOWNREGULATES	kinesin family member 14
AMSACRINE	DOWNREGULATES	DNA topoisomerase II alpha
AMSACRINE	DOWNREGULATES	structural maintenance of chromosomes 4
AMSACRINE	DOWNREGULATES	kinesin family member 20A
AMSACRINE	DOWNREGULATES	G3BP stress granule assembly factor 1
AMSACRINE	DOWNREGULATES	proline and serine rich coiled-coil 1
AMSACRINE	DOWNREGULATES	isoleucyl-tRNA synthetase 2, mitochondrial
AMSACRINE	DOWNREGULATES	transmembrane protein 109
AMSACRINE	DOWNREGULATES	ribose 5-phosphate isomerase A
SARCOLYSIN	DOWNREGULATES	cyclin B2
SARCOLYSIN	DOWNREGULATES	polo like kinase 1
SARCOLYSIN	DOWNREGULATES	cyclin B1
SARCOLYSIN	DOWNREGULATES	cell division cycle 20
SARCOLYSIN	DOWNREGULATES	DNA topoisomerase II alpha
SARCOLYSIN	DOWNREGULATES	kinesin family member 20A
SARCOLYSIN	DOWNREGULATES	proline and serine rich coiled-coil 1
SARCOLYSIN	DOWNREGULATES	ubiquitin conjugating enzyme E2 C
CHEMBL426	DOWNREGULATES	cell division cycle 20
CHEMBL426	DOWNREGULATES	kinesin family member 20A
ROTENONE	DOWNREGULATES	DNA topoisomerase II alpha
CHEMBL48	DOWNREGULATES	ATPase Na+/K+ transporting subunit beta 1
CHEMBL48	DOWNREGULATES	minichromosome maintenance complex component 3
CHEMBL48	DOWNREGULATES	hydroxyacyl-CoA dehydrogenase
CHEMBL48	DOWNREGULATES	cyclin dependent kinase 1
CHEMBL48	DOWNREGULATES	DnaJ heat shock protein family (Hsp40) member B1
CHEMBL48	DOWNREGULATES	proliferating cell nuclear antigen
CHEMBL48	DOWNREGULATES	translocase of outer mitochondrial membrane 70
CHEMBL48	DOWNREGULATES	DNA topoisomerase II alpha
CHEMBL48	DOWNREGULATES	ubiquitin conjugating enzyme E2 A
CHEMBL48	DOWNREGULATES	cell division cycle 45
CHEMBL48	DOWNREGULATES	fission, mitochondrial 1
CHEMBL48	DOWNREGULATES	nucleolar and spindle associated protein 1
CHEMBL48	DOWNREGULATES	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
CHEMBL48	DOWNREGULATES	ubiquitin conjugating enzyme E2 C
CHEMBL48	DOWNREGULATES	DNA topoisomerase II binding protein 1
CHEMBL276500	DOWNREGULATES	GNAS complex locus
PODOFILOX	DOWNREGULATES	poly(ADP-ribose) polymerase 1
PODOFILOX	DOWNREGULATES	solute carrier family 37 member 4
PODOFILOX	DOWNREGULATES	N-acylsphingosine amidohydrolase 1
PODOFILOX	DOWNREGULATES	ATPase Na+/K+ transporting subunit beta 1
PODOFILOX	DOWNREGULATES	dihydrolipoamide dehydrogenase
PODOFILOX	DOWNREGULATES	DNA ligase 1
PODOFILOX	DOWNREGULATES	phosphoglucomutase 1
PODOFILOX	DOWNREGULATES	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta
PODOFILOX	DOWNREGULATES	dual specificity phosphatase 6
PODOFILOX	DOWNREGULATES	mutS homolog 6
PODOFILOX	DOWNREGULATES	catalase
PODOFILOX	DOWNREGULATES	minichromosome maintenance complex component 2
PODOFILOX	DOWNREGULATES	minichromosome maintenance complex component 3
PODOFILOX	DOWNREGULATES	minichromosome maintenance complex component 6
PODOFILOX	DOWNREGULATES	hydroxyacyl-CoA dehydrogenase
PODOFILOX	DOWNREGULATES	cyclin dependent kinase 1
PODOFILOX	DOWNREGULATES	cyclin dependent kinase 2
PODOFILOX	DOWNREGULATES	cyclin dependent kinase 4
PODOFILOX	DOWNREGULATES	homeobox A5
PODOFILOX	DOWNREGULATES	homeobox A10
PODOFILOX	DOWNREGULATES	DnaJ heat shock protein family (Hsp40) member B1
PODOFILOX	DOWNREGULATES	proteasome activator subunit 1
PODOFILOX	DOWNREGULATES	ribosomal protein S4 Y-linked 1
PODOFILOX	DOWNREGULATES	cyclin E2
PODOFILOX	DOWNREGULATES	OXA1L mitochondrial inner membrane insertase
PODOFILOX	DOWNREGULATES	phosphoglycerate dehydrogenase
PODOFILOX	DOWNREGULATES	proliferating cell nuclear antigen
PODOFILOX	DOWNREGULATES	signal transducer and activator of transcription 1
PODOFILOX	DOWNREGULATES	malectin
PODOFILOX	DOWNREGULATES	transmembrane protein 97
PODOFILOX	DOWNREGULATES	C2 calcium dependent domain containing 5
PODOFILOX	DOWNREGULATES	translocase of outer mitochondrial membrane 70
PODOFILOX	DOWNREGULATES	ubiquitin protein ligase E3 component n-recognin 7
PODOFILOX	DOWNREGULATES	DNA topoisomerase II alpha
PODOFILOX	DOWNREGULATES	glucosamine-6-phosphate deaminase 1
PODOFILOX	DOWNREGULATES	ATP binding cassette subfamily B member 6 (LAN blood group)
PODOFILOX	DOWNREGULATES	thymidylate synthetase
PODOFILOX	DOWNREGULATES	ubiquitin conjugating enzyme E2 A
PODOFILOX	DOWNREGULATES	uracil DNA glycosylase
PODOFILOX	DOWNREGULATES	ubiquitin specific peptidase 1
PODOFILOX	DOWNREGULATES	G3BP stress granule assembly factor 1
PODOFILOX	DOWNREGULATES	cell division cycle 45
PODOFILOX	DOWNREGULATES	nipsnap homolog 1
PODOFILOX	DOWNREGULATES	aldo-keto reductase family 7 member A2
PODOFILOX	DOWNREGULATES	embryonic ectoderm development
PODOFILOX	DOWNREGULATES	isoleucyl-tRNA synthetase 2, mitochondrial
PODOFILOX	DOWNREGULATES	fission, mitochondrial 1
PODOFILOX	DOWNREGULATES	nucleolar and spindle associated protein 1
PODOFILOX	DOWNREGULATES	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
PODOFILOX	DOWNREGULATES	denticleless E3 ubiquitin protein ligase adapter
PODOFILOX	DOWNREGULATES	transmembrane p24 trafficking protein 10
PODOFILOX	DOWNREGULATES	beta-1,4-glucuronyltransferase 1
PODOFILOX	DOWNREGULATES	ubiquitin conjugating enzyme E2 C
PODOFILOX	DOWNREGULATES	DNA topoisomerase II binding protein 1
PODOFILOX	DOWNREGULATES	PC4 and SRSF1 interacting protein 1
PODOFILOX	DOWNREGULATES	checkpoint kinase 2
PODOFILOX	DOWNREGULATES	forkhead box J3
MK-212	DOWNREGULATES	acetyl-CoA acetyltransferase 2
MK-212	DOWNREGULATES	ATPase H+ transporting V0 subunit b
MK-212	DOWNREGULATES	RNA polymerase II, I and III subunit K
MK-212	DOWNREGULATES	cytochrome c, somatic
MK-212	DOWNREGULATES	ubiquitin specific peptidase 22
LANSOPRAZOLE	DOWNREGULATES	syndecan 1
LANSOPRAZOLE	DOWNREGULATES	aurora kinase B
IRINOTECAN	DOWNREGULATES	cyclin B2
IRINOTECAN	DOWNREGULATES	polo like kinase 1
IRINOTECAN	DOWNREGULATES	cyclin B1
IRINOTECAN	DOWNREGULATES	cell division cycle 20
IRINOTECAN	DOWNREGULATES	aurora kinase A
IRINOTECAN	DOWNREGULATES	kinesin family member 20A
IRINOTECAN	DOWNREGULATES	proline and serine rich coiled-coil 1
TENOFOVIR ANHYDROUS	DOWNREGULATES	translocase of inner mitochondrial membrane 9
TENOFOVIR ANHYDROUS	DOWNREGULATES	alcohol dehydrogenase 5 (class III), chi polypeptide
TENOFOVIR ANHYDROUS	DOWNREGULATES	ribosomal protein S4 Y-linked 1
TENOFOVIR ANHYDROUS	DOWNREGULATES	poly(U) binding splicing factor 60
SULBACTAM	DOWNREGULATES	TNFAIP3 interacting protein 1
SULBACTAM	DOWNREGULATES	adenylate cyclase 3
SULBACTAM	DOWNREGULATES	carnitine palmitoyltransferase 1A
SULBACTAM	DOWNREGULATES	CRK proto-oncogene, adaptor protein
SULBACTAM	DOWNREGULATES	solute carrier family 37 member 4
SULBACTAM	DOWNREGULATES	alpha glucosidase
SULBACTAM	DOWNREGULATES	cysteine and glycine rich protein 1
SULBACTAM	DOWNREGULATES	annexin A7
SULBACTAM	DOWNREGULATES	adenine phosphoribosyltransferase
SULBACTAM	DOWNREGULATES	profilin 1
SULBACTAM	DOWNREGULATES	ATPase H+ transporting V0 subunit b
SULBACTAM	DOWNREGULATES	3-hydroxybutyrate dehydrogenase 1
SULBACTAM	DOWNREGULATES	damage specific DNA binding protein 2
SULBACTAM	DOWNREGULATES	2,4-dienoyl-CoA reductase 1
SULBACTAM	DOWNREGULATES	keratin 18
SULBACTAM	DOWNREGULATES	G protein subunit alpha i2
SULBACTAM	DOWNREGULATES	polo like kinase 1
SULBACTAM	DOWNREGULATES	torsin family 1 member A
SULBACTAM	DOWNREGULATES	LDL receptor related protein associated protein 1
SULBACTAM	DOWNREGULATES	glutathione synthetase
SULBACTAM	DOWNREGULATES	RNA polymerase II subunit I
SULBACTAM	DOWNREGULATES	eukaryotic translation elongation factor 1 delta
SULBACTAM	DOWNREGULATES	eukaryotic translation initiation factor 4E binding protein 1
SULBACTAM	DOWNREGULATES	eukaryotic translation initiation factor 5
SULBACTAM	DOWNREGULATES	protein phosphatase 1 catalytic subunit alpha
SULBACTAM	DOWNREGULATES	succinate dehydrogenase complex iron sulfur subunit B
SULBACTAM	DOWNREGULATES	splicing factor proline and glutamine rich
SULBACTAM	DOWNREGULATES	nuclear receptor subfamily 2 group F member 6
SULBACTAM	DOWNREGULATES	electron transfer flavoprotein subunit beta
SULBACTAM	DOWNREGULATES	proteasome 20S subunit alpha 7
SULBACTAM	DOWNREGULATES	heterogeneous nuclear ribonucleoprotein A2/B1
SULBACTAM	DOWNREGULATES	cell division cycle 20
SULBACTAM	DOWNREGULATES	cyclin dependent kinase inhibitor 1A
SULBACTAM	DOWNREGULATES	farnesyl-diphosphate farnesyltransferase 1
SULBACTAM	DOWNREGULATES	FKBP prolyl isomerase 3
SULBACTAM	DOWNREGULATES	heat shock factor binding protein 1
SULBACTAM	DOWNREGULATES	heat shock protein family A (Hsp70) member 8
SULBACTAM	DOWNREGULATES	heat shock protein family D (Hsp60) member 1
SULBACTAM	DOWNREGULATES	RAS like proto-oncogene A
SULBACTAM	DOWNREGULATES	RAN, member RAS oncogene family
SULBACTAM	DOWNREGULATES	RAP1 GTPase activating protein
SULBACTAM	DOWNREGULATES	reticulocalbin 1
SULBACTAM	DOWNREGULATES	mitochondrial ribosomal protein L12
SULBACTAM	DOWNREGULATES	ribosomal protein S6
SULBACTAM	DOWNREGULATES	nucleolar and coiled-body phosphoprotein 1
SULBACTAM	DOWNREGULATES	WD and tetratricopeptide repeats 1
SULBACTAM	DOWNREGULATES	ribosomal RNA processing 1B
SULBACTAM	DOWNREGULATES	ubiquitin specific peptidase 22
SULBACTAM	DOWNREGULATES	coactosin like F-actin binding protein 1
SULBACTAM	DOWNREGULATES	lysine acetyltransferase 6B
SULBACTAM	DOWNREGULATES	transmembrane and coiled-coil domains 1
SULBACTAM	DOWNREGULATES	dimethylarginine dimethylaminohydrolase 1
SULBACTAM	DOWNREGULATES	nucleoporin 62
SULBACTAM	DOWNREGULATES	ARF interacting protein 2
SULBACTAM	DOWNREGULATES	nucleosome assembly protein 1 like 1
SULBACTAM	DOWNREGULATES	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
SULBACTAM	DOWNREGULATES	neural proliferation, differentiation and control 1
SULBACTAM	DOWNREGULATES	ring finger protein 167
SULBACTAM	DOWNREGULATES	nitrilase family member 2
SULBACTAM	DOWNREGULATES	OXA1L mitochondrial inner membrane insertase
SULBACTAM	DOWNREGULATES	platelet activating factor acetylhydrolase 1b catalytic subunit 3
SULBACTAM	DOWNREGULATES	MYC binding protein
SULBACTAM	DOWNREGULATES	THAP domain containing 11
SULBACTAM	DOWNREGULATES	protein-L-isoaspartate (D-aspartate) O-methyltransferase
SULBACTAM	DOWNREGULATES	intercellular adhesion molecule 3
SULBACTAM	DOWNREGULATES	solute carrier family 35 member F2
SULBACTAM	DOWNREGULATES	insulin like growth factor 1 receptor
SULBACTAM	DOWNREGULATES	inosine monophosphate dehydrogenase 2
SULBACTAM	DOWNREGULATES	growth differentiation factor 15
SULBACTAM	DOWNREGULATES	YTH N6-methyladenosine RNA binding protein F1
SULBACTAM	DOWNREGULATES	proline rich 7, synaptic
SULBACTAM	DOWNREGULATES	nucleoporin 93
SULBACTAM	DOWNREGULATES	distal membrane arm assembly component 2 like
SULBACTAM	DOWNREGULATES	trefoil factor 1
SULBACTAM	DOWNREGULATES	sorting nexin 17
SULBACTAM	DOWNREGULATES	tubulin alpha 1a
SULBACTAM	DOWNREGULATES	aminoacyl tRNA synthetase complex interacting multifunctional protein 2
SULBACTAM	DOWNREGULATES	tissue factor pathway inhibitor 2
SULBACTAM	DOWNREGULATES	tetraspanin 4
SULBACTAM	DOWNREGULATES	anoctamin 10
SULBACTAM	DOWNREGULATES	translin associated factor X
SULBACTAM	DOWNREGULATES	GDP-L-fucose synthase
SULBACTAM	DOWNREGULATES	Tu translation elongation factor, mitochondrial
SULBACTAM	DOWNREGULATES	glucosamine-6-phosphate deaminase 1
SULBACTAM	DOWNREGULATES	sideroflexin 3
SULBACTAM	DOWNREGULATES	RWD domain containing 2B
SULBACTAM	DOWNREGULATES	tetraspanin 3
SULBACTAM	DOWNREGULATES	thioredoxin domain containing 9
SULBACTAM	DOWNREGULATES	DExD-box helicase 39A
SULBACTAM	DOWNREGULATES	glutamine amidotransferase class 1 domain containing 3
SULBACTAM	DOWNREGULATES	structural maintenance of chromosomes 1A
SULBACTAM	DOWNREGULATES	nuclear casein kinase and cyclin dependent kinase substrate 1
SULBACTAM	DOWNREGULATES	solute carrier family 35 member B1
SULBACTAM	DOWNREGULATES	nipsnap homolog 1
SULBACTAM	DOWNREGULATES	RuvB like AAA ATPase 1
SULBACTAM	DOWNREGULATES	retinol dehydrogenase 14
SULBACTAM	DOWNREGULATES	proteasome assembly chaperone 1
SULBACTAM	DOWNREGULATES	dynein light chain LC8-type 1
SULBACTAM	DOWNREGULATES	cyclase associated actin cytoskeleton regulatory protein 1
SULBACTAM	DOWNREGULATES	synaptotagmin binding cytoplasmic RNA interacting protein
SULBACTAM	DOWNREGULATES	vesicle amine transport 1
SULBACTAM	DOWNREGULATES	fibulin 5
SULBACTAM	DOWNREGULATES	NOP56 ribonucleoprotein
SULBACTAM	DOWNREGULATES	ribonuclease H2 subunit A
SULBACTAM	DOWNREGULATES	ribonuclease P/MRP subunit p30
SULBACTAM	DOWNREGULATES	elaC ribonuclease Z 2
SULBACTAM	DOWNREGULATES	nitric oxide synthase interacting protein
SULBACTAM	DOWNREGULATES	mitochondrial calcium uniporter regulator 1
SULBACTAM	DOWNREGULATES	SCAN domain containing 1
SULBACTAM	DOWNREGULATES	trafficking kinesin protein 2
SULBACTAM	DOWNREGULATES	meteorin, glial cell differentiation regulator
SULBACTAM	DOWNREGULATES	cAMP regulated phosphoprotein 19
SULBACTAM	DOWNREGULATES	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
SULBACTAM	DOWNREGULATES	immediate early response 3
SULBACTAM	DOWNREGULATES	sequestosome 1
SULBACTAM	DOWNREGULATES	copine 3
SULBACTAM	DOWNREGULATES	myelin protein zero like 1
SULBACTAM	DOWNREGULATES	mortality factor 4 like 1
SULBACTAM	DOWNREGULATES	all-trans retinoic acid induced differentiation factor
SULBACTAM	DOWNREGULATES	EBNA1 binding protein 2
SULBACTAM	DOWNREGULATES	activating signal cointegrator 1 complex subunit 3
SULBACTAM	DOWNREGULATES	coiled-coil domain containing 85B
SULBACTAM	DOWNREGULATES	solute carrier family 52 member 2
SULBACTAM	DOWNREGULATES	DNA polymerase gamma 2, accessory subunit
SULBACTAM	DOWNREGULATES	twinfilin actin binding protein 2
SULBACTAM	DOWNREGULATES	poly(U) binding splicing factor 60
SULBACTAM	DOWNREGULATES	nucleoporin 85
SULBACTAM	DOWNREGULATES	taxilin alpha
SULBACTAM	DOWNREGULATES	oxidoreductase like domain containing 1
TAZOBACTAM	DOWNREGULATES	TNFAIP3 interacting protein 1
TAZOBACTAM	DOWNREGULATES	F-box protein 21
TAZOBACTAM	DOWNREGULATES	growth differentiation factor 15
TAZOBACTAM	DOWNREGULATES	STIP1 homology and U-box containing protein 1
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	translocase of inner mitochondrial membrane 9
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	pre-mRNA splicing tri-snRNP complex factor PRPF4
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	cyclin B2
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	CRK proto-oncogene, adaptor protein
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	ATPase Na+/K+ transporting subunit beta 1
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	polo like kinase 1
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	mutS homolog 6
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	cyclin A2
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	eukaryotic translation initiation factor 5
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	mitogen-activated protein kinase kinase kinase 4
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	3-hydroxy-3-methylglutaryl-CoA synthase 1
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	cell division cycle 20
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	cell division cycle 25A
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	cell division cycle 25B
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	cyclin dependent kinase 7
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	cyclin dependent kinase inhibitor 1B
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	heat shock protein family A (Hsp70) member 8
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	DnaJ heat shock protein family (Hsp40) member B1
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	clathrin heavy chain
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	SRY-box transcription factor 4
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	RAS p21 protein activator 1
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	regulator of G protein signaling 2
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	mitochondrial ribosomal protein L12
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	RNA binding motif protein 14
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	jumonji domain containing 6, arginine demethylase and lysine hydroxylase
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	ubiquitin specific peptidase 22
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	activity dependent neuroprotector homeobox
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	nucleoporin 62
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	protein phosphatase 1 regulatory subunit 12A
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	NFKB inhibitor alpha
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	nucleoporin 88
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	proliferating cell nuclear antigen
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	aurora kinase A
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	SUV39H1 histone lysine methyltransferase
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	insulin like growth factor 1 receptor
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	cysteine rich hydrophobic domain 2
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	BAG cochaperone 3
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	TATA-box binding protein
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	trafficking protein particle complex subunit 3
BISINDOLYLMALEIMIDE IX	DOWNREGULATES	IST1 factor associated with ESCRT-III
